carat,cut,color,clarity,table,x,price
1.51,3,1,2,55.0,7.27,8.892000000000001
1.69,3,5,1,56.0,7.61,8.8
1.11,5,5,5,57.0,6.67,8.453
1.07,4,3,5,58.0,6.57,8.87
0.58,3,4,4,55.0,5.4,7.351
0.75,4,3,3,58.0,5.75,7.914
0.4,3,6,8,56.0,4.71,6.89
2.0,4,7,5,51.6,8.14,9.488
1.64,3,1,3,55.0,7.67,9.19
1.21,3,4,4,57.0,6.98,8.999
0.51,5,7,3,56.0,5.17,6.8629999999999995
0.43,5,1,5,58.0,4.78,7.031000000000001
0.53,4,2,4,58.0,5.14,7.428
1.02,5,3,3,58.0,6.38,8.576
0.39,3,1,7,54.0,4.67,7.0760000000000005
1.72,5,5,4,60.0,7.79,9.346
1.07,5,6,3,58.0,6.62,8.325
0.93,5,5,3,59.0,6.27,8.23
1.05,3,5,4,56.0,6.45,8.727
0.33,5,1,4,60.0,4.43,6.582999999999999
0.3,5,2,3,60.0,4.26,6.564
1.0,5,2,2,58.0,6.33,8.462
2.0,5,5,2,57.0,8.09,9.41
0.71,5,2,2,60.0,5.7,7.747999999999999
1.2,1,5,2,60.0,6.55,8.5
1.24,5,6,6,58.0,6.85,8.761000000000001
1.21,3,2,5,57.0,6.88,9.243
1.16,3,4,4,57.0,6.72,8.87
1.52,3,4,7,55.0,7.3,9.677999999999999
1.04,5,3,4,59.0,6.45,8.822000000000001
0.91,4,1,3,56.0,6.12,8.341000000000001
0.34,5,3,4,59.0,4.55,6.75
0.34,2,1,4,56.0,4.44,6.545
0.5,4,3,7,57.0,5.03,7.66
1.1,3,1,3,56.0,6.65,8.816
0.51,3,4,4,57.0,5.12,7.343
0.92,2,2,2,55.0,6.14,8.273
0.8,4,1,3,57.0,5.94,8.1
0.52,3,5,4,55.0,5.19,7.245
0.91,4,5,5,59.0,6.17,8.383
1.23,5,4,5,58.0,6.88,9.033999999999999
1.0,5,4,4,61.0,6.61,8.707
0.53,3,1,4,56.0,5.21,7.4510000000000005
0.81,5,5,4,59.0,6.17,7.936
0.33,4,1,3,56.0,4.39,6.361000000000001
0.9,4,5,4,60.0,6.12,8.274
1.0,3,1,3,57.0,6.39,8.634
0.43,2,2,3,55.0,4.78,6.652
1.2,5,5,3,56.0,6.76,8.513
0.5,1,1,2,57.0,4.96,7.04
1.1,3,6,2,56.0,6.65,8.076
0.51,5,5,3,59.0,5.17,7.018
0.59,3,6,4,56.0,5.39,7.223
0.31,5,6,3,58.0,4.42,6.385
2.03,3,6,2,56.0,8.22,9.321
1.51,5,3,4,62.0,7.35,9.53
0.37,3,3,4,57.0,4.63,6.615
0.51,3,4,5,55.0,5.14,7.485
0.38,3,4,4,55.0,4.67,6.611000000000001
1.09,3,3,3,56.0,6.59,8.668
2.2,5,5,2,58.0,8.33,9.777999999999999
0.9,4,3,2,61.0,6.14,8.235
1.57,3,4,5,55.0,7.53,9.508
1.54,5,4,4,58.0,7.43,9.482000000000001
0.36,5,2,2,58.0,4.62,6.535
0.36,3,2,4,56.0,4.57,6.997999999999999
0.43,3,5,3,55.0,4.84,6.662999999999999
1.41,5,6,2,59.0,7.14,8.817
1.0,5,3,5,59.0,6.45,8.809
0.3,5,4,5,59.0,4.28,6.405
0.7,4,4,4,61.0,5.54,7.876
0.23,4,1,7,58.0,3.88,6.273
1.0,4,2,5,59.0,6.43,8.997
0.58,5,4,6,60.0,5.37,7.587999999999999
0.48,2,3,5,60.7,4.99,7.145
0.7,5,4,5,59.0,5.74,7.837999999999999
0.3,3,1,7,56.0,4.33,6.797000000000001
0.31,5,1,3,60.0,4.48,6.479
1.52,4,1,4,59.0,7.43,9.472999999999999
1.66,5,7,6,59.0,7.58,9.217
0.32,3,4,3,57.0,4.42,6.417000000000001
0.31,3,3,8,55.0,4.35,6.818
1.24,5,4,5,55.0,6.95,9.042
1.01,5,4,4,58.0,6.39,8.717
1.02,4,5,3,58.0,6.34,8.437999999999999
0.43,5,4,4,58.0,4.86,7.015
0.7,3,1,4,57.0,5.68,8.037
0.72,3,7,3,56.0,5.77,7.525
0.25,1,1,5,64.0,4.21,5.888999999999999
1.56,5,1,4,58.0,7.47,9.406
0.41,5,4,3,59.0,4.72,6.577999999999999
0.56,3,1,5,56.0,5.26,7.382999999999999
0.93,5,4,2,60.0,6.25,8.243
1.73,5,5,3,59.0,7.71,9.17
0.71,4,1,2,58.0,5.65,7.792999999999999
0.53,4,2,2,61.0,5.26,7.112
1.01,3,4,3,54.0,6.47,8.449
1.5,5,3,3,60.0,7.32,9.079
1.01,2,3,3,58.0,6.65,8.515
1.31,4,7,3,55.0,6.98,8.603
0.3,3,4,6,57.0,4.29,6.528
0.9,4,4,3,57.0,6.13,8.211
0.71,5,2,3,59.0,5.82,7.96
0.85,3,4,3,56.0,6.04,8.208
0.9,2,3,3,58.0,6.12,8.19
0.54,2,2,3,57.0,5.22,7.178
0.71,5,1,4,59.0,5.7,7.875
0.3,3,3,5,53.8,4.3,6.48
0.42,3,5,3,57.0,4.76,6.551
1.0,4,5,5,53.0,6.27,8.634
0.72,3,5,5,56.0,5.73,7.857
0.52,3,1,4,55.0,5.18,7.445
0.3,5,4,3,57.0,4.34,6.353
0.31,3,2,4,55.0,4.35,6.599
0.37,3,5,8,53.0,4.66,6.8420000000000005
2.12,3,5,2,57.0,8.28,9.416
2.02,2,7,2,60.0,7.87,9.275
0.32,5,1,3,58.0,4.37,6.261
0.4,1,2,3,55.0,4.63,6.468
0.35,3,5,8,55.0,4.51,6.825
1.01,2,4,6,59.0,6.34,8.926
0.33,3,4,7,55.0,4.46,6.709
0.5,4,2,5,56.0,5.09,7.4670000000000005
0.5,4,2,2,55.0,5.14,7.175
0.55,5,2,4,60.0,5.29,7.6160000000000005
0.53,3,3,5,55.0,5.26,7.57
0.9,3,1,4,57.0,6.16,8.703
0.33,5,6,5,59.0,4.44,6.256
1.02,5,2,3,59.0,6.53,8.699
0.4,3,3,4,54.0,4.73,6.737
1.0,2,5,3,56.0,6.24,8.361
0.91,1,1,3,62.0,6.09,8.356
0.55,5,3,4,58.0,5.37,7.437
1.72,5,3,3,58.0,7.68,9.609
0.75,4,1,2,59.0,5.83,7.776
0.4,3,3,3,57.0,4.69,6.782
0.57,5,2,4,59.0,5.34,7.559
0.62,3,4,5,56.0,5.45,7.684
0.42,3,1,2,55.0,4.77,6.551
0.51,3,1,4,56.3,5.14,7.412000000000001
0.51,4,1,3,55.0,5.17,7.184
1.6,3,5,5,57.0,7.53,9.439
0.5,2,2,3,64.0,5.05,7.225
0.24,4,3,7,60.0,4.03,6.17
0.26,4,3,6,59.0,4.12,6.392
0.51,3,3,7,57.0,5.15,7.942
1.12,3,4,5,56.0,6.76,8.94
0.59,3,1,6,56.0,5.46,7.845
0.34,3,4,4,55.0,4.46,6.39
0.77,3,6,4,59.0,5.91,7.847
1.25,5,6,4,58.0,6.94,8.748
1.07,3,6,3,57.0,6.57,8.657
0.42,3,4,6,56.0,4.79,6.682
1.01,2,1,6,58.0,6.31,9.038
1.0,2,4,2,60.0,6.63,8.279
0.36,3,2,4,56.0,4.68,6.837999999999999
0.91,2,5,4,59.0,5.99,8.068
0.32,2,3,3,55.0,4.37,6.279
0.71,2,6,5,56.0,5.65,7.742999999999999
1.0,4,4,4,57.0,6.31,8.667
1.09,5,5,2,55.0,6.63,8.429
1.04,2,1,2,62.0,6.4,8.363999999999999
1.6,3,4,3,56.0,7.51,9.363
0.32,2,4,2,55.0,4.32,6.042999999999999
0.71,5,1,4,60.0,5.76,7.957999999999999
0.35,5,3,5,58.0,4.54,6.642
0.39,3,4,7,54.7,4.64,6.916
1.12,5,5,5,57.0,6.82,8.527999999999999
1.13,3,3,4,56.0,6.76,9.007
0.3,1,2,6,59.0,4.2,6.649
1.1,3,4,4,57.0,6.63,8.927999999999999
0.26,4,1,4,58.0,4.18,6.1160000000000005
0.57,2,3,5,61.0,5.49,7.462000000000001
0.72,4,5,3,55.0,5.84,7.8260000000000005
1.2,3,6,3,56.0,6.77,8.596
0.57,3,1,7,56.0,5.33,7.915
0.58,4,4,3,56.0,5.34,7.239
0.32,3,2,4,54.0,4.43,6.879
0.33,5,3,4,58.0,4.37,6.501
0.31,3,2,4,57.0,4.48,6.848
1.14,5,3,3,59.0,6.65,8.544
0.51,3,4,7,56.0,5.12,7.567
1.45,4,2,6,56.0,7.25,9.773
0.54,4,1,2,56.0,5.18,7.131
1.03,5,3,5,59.0,6.46,8.899
0.54,3,5,4,55.0,5.23,7.281000000000001
0.52,3,1,4,56.0,5.16,7.432
0.51,4,1,6,58.0,5.19,7.631
0.7,5,1,3,60.0,5.72,7.745
0.4,4,2,6,62.0,4.68,6.917999999999999
0.41,5,4,3,58.0,4.7,6.577999999999999
0.57,3,4,4,55.0,5.33,7.433
1.0,5,3,3,60.0,6.34,8.62
0.32,3,5,7,56.0,4.37,6.593
1.02,3,5,4,56.0,6.53,8.578
1.57,3,6,4,56.0,7.49,9.202
1.24,5,7,1,55.0,6.92,8.004
0.6,1,4,3,55.0,5.31,7.087999999999999
0.24,3,3,5,54.0,3.99,6.349
0.56,3,3,4,54.0,5.37,7.502999999999999
0.35,3,4,4,53.0,4.53,6.422000000000001
0.71,3,4,6,58.0,5.7,7.999
0.26,3,1,6,57.0,4.13,6.392
0.3,5,2,4,59.0,4.25,6.565
1.02,3,1,3,57.0,6.41,8.755
0.26,3,5,5,56.0,4.07,6.105
1.0,1,3,5,56.0,6.28,8.671
0.33,3,1,3,55.0,4.42,6.361000000000001
1.05,3,4,4,57.0,6.55,8.613
0.3,4,4,7,57.0,4.33,6.522
0.54,5,2,5,58.0,5.3,7.65
0.31,5,6,7,58.0,4.33,6.347
0.33,3,2,2,56.0,4.45,6.1979999999999995
0.71,3,4,4,56.0,5.72,8.101
1.0,5,3,3,60.0,6.41,8.574
1.02,5,4,2,59.0,6.56,8.408999999999999
0.82,5,7,3,58.0,5.98,7.642
0.42,5,3,3,58.0,4.8,6.65
1.0,4,2,2,57.0,6.29,8.421
1.18,4,5,3,55.0,6.76,8.644
0.4,4,3,5,57.6,4.74,6.992999999999999
1.09,5,4,5,59.0,6.57,8.847000000000001
0.56,3,4,7,55.0,5.25,7.627999999999999
1.0,4,3,2,61.0,6.33,8.383
1.1,3,4,3,57.0,6.61,8.408
0.53,3,4,6,54.5,5.2,7.597
0.52,3,2,7,57.0,5.15,8.077
0.31,5,6,6,58.0,4.37,6.547999999999999
0.33,5,2,3,60.0,4.41,6.41
0.26,5,3,5,58.0,4.22,6.3629999999999995
2.05,4,6,2,56.0,8.1,9.552
1.22,3,5,6,54.0,6.77,8.988999999999999
0.54,3,2,3,57.0,5.25,7.416
2.01,5,6,2,60.0,8.1,9.176
0.32,1,3,3,54.0,4.36,6.457999999999999
0.69,4,4,6,53.7,5.6,7.845
0.64,5,1,3,62.0,5.56,7.428
1.41,4,3,5,63.0,7.13,9.307
0.27,3,5,6,55.0,4.14,6.207000000000001
0.3,5,3,4,58.0,4.29,6.405
0.7,4,6,2,60.0,5.62,7.422000000000001
0.3,3,5,6,55.0,4.32,6.405
0.91,3,5,6,57.0,6.21,8.596
0.91,3,4,3,54.0,6.23,8.401
0.25,3,5,5,53.0,4.04,6.098
0.39,4,1,4,56.0,4.7,6.825
0.9,1,2,4,65.0,6.26,8.361
0.31,3,1,4,57.0,4.36,6.6129999999999995
0.51,4,1,6,55.0,5.14,7.629
0.58,4,1,4,57.0,5.41,7.382999999999999
1.13,3,4,4,56.0,6.68,8.874
1.1,4,5,6,57.8,6.7,8.779
1.67,3,6,5,59.0,7.64,9.391
0.96,5,4,2,59.0,6.32,8.309
0.61,3,4,2,56.0,5.49,7.175
1.11,4,1,2,63.0,6.65,8.337
0.3,5,5,4,58.0,4.33,6.41
0.3,3,4,6,55.0,4.32,6.5
0.5,5,1,5,60.0,5.16,7.496
0.54,4,4,6,57.0,5.22,7.468
1.0,3,5,3,56.0,6.52,8.456
0.57,3,2,3,56.0,5.32,7.521
0.32,4,5,5,58.0,4.35,6.33
0.5,5,4,5,59.0,5.09,7.465
0.3,3,1,4,53.0,4.31,6.402
1.2,5,7,4,57.0,6.8,8.527999999999999
0.4,2,2,4,55.0,4.66,6.792000000000001
0.33,4,4,6,57.0,4.42,6.622999999999999
1.01,3,4,4,56.0,6.4,8.879
0.42,3,5,5,57.0,4.87,6.955
0.72,3,4,4,58.0,5.72,7.936
0.35,3,4,5,56.0,4.57,6.56
0.23,4,1,4,58.0,3.97,5.996
1.3,5,7,3,56.0,7.07,8.625
0.32,3,4,6,55.0,4.4,6.593
0.7,1,1,2,56.0,5.57,7.6
0.43,5,2,2,58.0,4.91,6.8229999999999995
1.13,5,4,4,57.0,6.67,8.761000000000001
0.53,3,3,5,56.0,5.21,7.393
1.04,5,1,2,60.0,6.57,8.352
0.41,3,3,5,57.0,4.76,6.981
0.4,3,4,4,54.0,4.7,6.888
1.61,3,3,3,57.0,7.58,9.23
0.3,3,4,7,56.0,4.27,6.624
0.37,3,4,3,55.0,4.62,6.372999999999999
0.29,3,4,3,54.0,4.25,6.04
0.92,4,2,3,58.0,6.24,8.662
0.31,5,6,6,58.0,4.33,6.2989999999999995
1.02,4,1,5,60.0,6.49,8.954
0.32,3,3,4,56.0,4.36,6.468999999999999
1.56,2,7,4,64.0,7.41,9.0
0.77,5,4,4,58.0,5.9,7.93
1.03,3,1,3,56.0,6.61,8.302999999999999
0.4,5,5,5,58.0,4.71,6.942
1.01,3,3,5,57.0,6.41,9.089
1.5,1,5,3,56.0,7.11,8.883
0.56,3,1,4,54.0,5.35,7.557
0.28,4,2,6,52.0,4.21,6.655
0.7,4,2,3,58.0,5.63,7.914
0.38,3,1,3,57.0,4.67,6.731
1.7,4,5,2,55.0,7.47,9.185
0.7,4,1,7,59.0,5.67,8.222999999999999
0.52,3,7,3,54.0,5.15,6.835
1.01,4,4,4,55.0,6.35,8.765
0.41,5,5,5,60.0,4.77,6.9670000000000005
0.32,3,4,3,57.0,4.38,6.23
0.41,3,1,3,57.0,4.74,6.627000000000001
0.4,5,5,7,58.0,4.69,6.925
0.27,3,2,6,56.0,4.18,6.622999999999999
0.3,4,5,3,56.0,4.28,6.042999999999999
1.21,5,7,5,60.0,6.88,8.45
1.01,5,6,2,58.0,6.43,8.247
0.91,2,4,3,63.0,6.11,8.162
0.4,3,7,6,53.0,4.74,6.495
1.22,4,4,3,57.0,6.75,8.81
0.35,3,3,3,54.0,4.57,6.409
0.35,3,2,7,55.0,4.58,7.193
0.7,3,4,4,57.0,5.77,7.83
0.7,2,3,2,61.0,5.71,7.654
0.37,3,4,5,55.0,4.66,6.697
0.33,3,1,6,55.0,4.46,6.687
0.23,4,1,6,62.0,3.92,6.184
1.53,3,4,7,55.0,7.43,9.68
0.3,2,4,7,57.0,4.27,6.778
0.73,4,1,3,60.0,5.65,7.832999999999999
0.52,4,2,4,56.0,5.22,7.507999999999999
1.33,2,4,5,60.0,6.87,9.22
0.83,3,1,2,57.0,6.0,7.962000000000001
0.54,3,1,2,56.0,5.3,7.2
0.38,3,5,8,58.0,4.69,6.97
0.7,2,4,5,61.0,5.71,7.86
0.53,4,6,5,56.7,5.18,7.159
0.33,5,4,6,59.0,4.45,6.832000000000001
1.5,1,2,2,57.0,6.9,8.919
0.62,4,2,3,58.0,5.47,7.575
1.1,3,5,3,57.0,6.66,8.589
1.54,3,2,3,54.0,7.33,9.277000000000001
0.51,4,4,4,57.0,5.06,7.274
0.32,5,3,4,60.0,4.4,6.718999999999999
0.23,3,5,7,55.0,3.98,6.182
1.15,5,4,3,59.0,6.68,8.591000000000001
0.27,4,4,4,57.0,4.18,6.084
1.05,2,5,4,58.0,6.45,8.629
0.9,4,1,3,62.0,6.11,8.329
0.7,3,4,6,57.0,5.74,8.222999999999999
1.56,4,7,2,63.0,7.64,8.853
0.44,5,1,6,59.0,4.99,7.196000000000001
0.34,3,2,5,57.0,4.52,6.818
0.3,3,5,6,54.5,4.31,6.447
0.59,5,5,3,59.0,5.43,7.143
0.91,2,5,5,56.0,6.12,8.366
0.9,4,3,2,60.0,6.06,8.15
0.49,3,5,3,56.0,5.15,7.005
0.74,4,1,2,60.0,5.88,7.9110000000000005
0.33,3,1,7,54.0,4.45,6.851
0.3,5,6,7,60.0,4.28,6.564
0.24,3,3,6,57.0,4.03,6.314
0.95,4,6,3,61.0,6.29,8.173
0.41,4,1,3,56.0,4.74,6.922999999999999
0.94,3,1,2,55.0,6.29,8.273
1.51,5,5,4,60.0,7.35,9.354
0.56,3,7,4,56.0,5.32,7.031000000000001
0.3,5,6,5,58.0,4.27,6.159
1.15,4,1,2,63.0,6.63,8.555
1.22,5,4,2,58.0,6.96,8.655
0.23,4,2,6,58.0,3.91,6.273
0.3,3,5,8,56.0,4.32,6.638999999999999
1.03,5,5,5,59.0,6.47,8.635
1.01,3,3,4,54.0,6.45,8.856
1.01,5,1,2,59.0,6.37,8.453
0.31,3,2,2,57.0,4.35,6.385
0.3,4,4,6,59.0,4.23,6.528
0.7,4,3,5,57.0,5.69,7.997999999999999
0.71,3,6,7,57.0,5.79,7.803999999999999
0.42,3,3,5,57.0,4.84,6.938
1.07,5,6,4,58.0,6.62,8.41
1.23,5,7,4,59.0,6.85,8.514
1.11,2,7,8,62.0,6.77,8.587
0.25,4,1,6,57.0,4.08,6.306
0.6,3,1,4,56.0,5.4,7.655
0.73,5,6,6,59.0,5.91,7.712000000000001
0.91,3,7,5,57.0,6.23,8.092
1.1,3,4,5,55.0,6.59,8.926
0.61,3,1,4,56.0,5.42,7.846
0.3,3,5,5,55.0,4.25,6.265
1.03,5,2,2,61.0,6.49,8.469
0.4,5,4,7,58.0,4.66,7.024
0.36,3,3,3,56.0,4.57,6.327999999999999
0.27,3,4,4,56.0,4.16,6.194
0.32,3,2,5,56.0,4.44,6.561
1.2,5,6,1,58.0,6.9,7.981
0.4,3,1,6,56.0,4.74,7.042999999999999
0.3,3,1,4,55.0,4.34,6.7379999999999995
0.71,4,7,5,55.0,5.66,7.591
0.72,3,3,2,55.0,5.75,7.707000000000001
0.33,4,5,8,59.0,4.43,6.667999999999999
0.31,5,3,4,58.0,4.31,6.438
0.5,3,1,5,58.0,5.04,7.425
0.5,3,4,6,57.0,5.07,7.527
1.38,3,7,2,56.0,7.05,8.693999999999999
0.34,2,4,4,61.0,4.6,6.321000000000001
0.32,4,2,3,55.0,4.38,6.377999999999999
0.32,3,1,4,55.0,4.36,6.553999999999999
0.82,5,5,2,58.0,6.11,7.874
0.5,2,1,4,61.0,5.0,7.257999999999999
0.3,3,5,7,56.0,4.31,6.455
0.71,3,7,3,61.0,5.72,7.601
0.3,5,1,4,59.0,4.41,6.7379999999999995
0.39,3,4,6,55.0,4.75,6.805
0.32,2,1,3,54.0,4.37,6.261
0.78,3,6,4,56.0,5.93,7.607
1.0,5,4,2,59.0,6.54,8.215
0.31,5,4,5,60.0,4.39,6.687
0.25,4,2,4,60.0,4.07,5.989
1.07,4,4,5,55.0,6.6,8.853
1.02,2,2,2,59.0,6.37,8.441
0.28,3,6,5,55.0,4.2,6.105
1.04,2,2,3,58.0,6.39,8.631
0.52,3,4,5,56.0,5.16,7.504
1.21,5,6,3,56.0,6.87,8.716000000000001
1.02,2,4,4,57.0,6.38,8.709
0.31,3,2,4,56.0,4.39,6.599
0.73,3,7,3,57.0,5.82,7.579
0.33,3,1,6,57.0,4.46,6.687
0.5,3,4,6,57.0,5.11,7.568
1.0,2,1,4,58.0,6.57,8.708
0.45,3,4,8,57.0,4.96,7.228
1.5,3,6,5,57.0,7.35,9.218
1.01,2,3,3,59.0,6.29,8.59
0.72,3,1,3,56.0,5.77,7.912000000000001
0.31,3,2,3,55.0,4.49,6.596
1.51,5,2,4,58.0,7.33,9.651
0.83,4,4,2,57.0,6.02,7.91
0.38,3,3,6,55.4,4.66,6.917999999999999
1.09,3,5,2,55.0,6.65,8.346
0.3,4,5,4,61.0,4.31,6.159
0.58,2,4,4,59.0,5.4,7.381
0.74,3,2,5,55.0,5.85,8.228
0.26,4,1,6,58.0,4.13,6.37
1.5,3,2,4,56.0,7.27,9.68
0.33,2,4,3,57.0,4.39,6.1979999999999995
0.51,3,4,5,55.0,5.11,7.412000000000001
0.51,5,2,4,59.0,5.12,7.499
0.71,3,5,2,55.0,5.75,7.6129999999999995
1.04,3,6,4,57.0,6.49,8.538
0.5,4,4,6,62.0,5.07,7.447
0.32,3,6,5,57.0,4.42,6.474
1.12,5,5,3,56.0,6.68,8.574
0.36,4,1,3,60.0,4.59,6.422000000000001
0.71,4,5,7,59.0,5.65,7.985
0.71,5,4,2,55.0,5.72,7.5889999999999995
1.42,5,1,3,62.0,7.2,9.152999999999999
1.83,4,3,3,56.0,7.78,9.374
0.36,5,3,3,60.0,4.54,6.397
0.34,5,4,4,59.0,4.49,6.39
1.26,3,7,2,53.0,6.9,8.464
0.76,5,3,8,60.0,5.89,8.331
0.7,4,4,3,58.0,5.61,7.7
0.73,5,1,5,60.0,5.75,7.947
1.71,3,1,2,55.0,7.69,9.48
1.14,3,3,6,55.0,6.7,9.139
0.7,1,4,2,60.0,5.41,7.257999999999999
0.3,3,6,4,55.0,4.3,6.082000000000001
1.27,3,4,2,56.0,6.96,8.707
1.25,5,3,1,59.0,7.12,8.222999999999999
0.31,2,6,5,55.0,4.3,6.192
0.51,3,3,6,56.0,5.14,7.649
0.3,2,2,5,56.0,4.22,6.412999999999999
0.33,3,2,4,56.0,4.5,6.712000000000001
0.35,5,5,2,58.0,4.49,6.0889999999999995
0.3,4,5,7,55.0,4.34,6.778
0.9,4,4,4,59.0,6.22,8.412
2.01,4,7,3,59.0,8.02,9.425
0.43,3,2,2,56.0,4.88,6.8229999999999995
2.03,3,4,3,57.0,8.1,9.591000000000001
2.01,1,4,1,57.0,7.53,8.751
0.42,3,4,5,55.0,4.83,6.892
0.28,3,3,6,56.0,4.22,6.465
1.17,3,4,5,57.0,6.71,9.141
0.31,4,4,4,59.0,4.32,6.547999999999999
0.72,3,6,6,55.0,5.71,7.836
0.42,5,1,3,59.0,4.83,6.65
0.91,5,5,5,59.0,6.25,8.449
1.02,3,1,2,56.0,6.42,8.148
1.37,5,4,2,60.0,7.24,8.779
0.53,4,2,8,60.0,5.22,8.25
1.74,2,6,2,64.0,7.82,9.075
2.11,4,2,2,60.0,8.21,9.82
1.01,3,4,3,58.0,6.43,8.612
0.51,3,1,3,56.0,5.16,7.367999999999999
1.5,5,1,4,60.0,7.27,9.56
0.37,5,2,7,58.0,4.63,6.974
1.05,2,5,3,60.0,6.42,8.436
0.33,3,2,4,56.0,4.49,6.846
0.38,3,4,2,57.0,4.58,6.3389999999999995
0.57,3,4,4,57.0,5.3,7.382999999999999
1.27,3,6,4,57.0,6.92,8.764
0.32,3,4,3,57.0,4.46,6.417000000000001
1.01,4,1,3,61.0,6.38,8.559
2.04,5,6,4,58.0,8.22,9.743
0.79,3,2,3,56.0,5.96,7.954
0.33,3,4,4,57.0,4.41,6.611000000000001
0.32,4,4,4,58.0,4.31,6.33
0.7,2,3,3,56.0,5.63,7.736000000000001
1.58,3,5,4,56.0,7.48,9.407
1.02,4,1,4,61.0,6.44,8.759
0.71,3,4,3,57.0,5.74,7.76
2.19,3,6,2,57.0,8.31,9.649
1.04,4,4,4,56.0,6.42,8.767999999999999
0.32,3,2,2,54.0,4.38,6.167999999999999
1.2,5,5,3,58.0,6.77,8.721
0.32,5,5,4,58.0,4.43,6.225
0.55,5,4,3,59.0,5.28,7.255
1.1,3,7,2,59.0,6.58,8.349
1.56,5,1,2,60.0,7.36,9.201
1.01,3,5,2,59.0,6.5,8.312999999999999
1.15,4,5,5,56.0,6.65,8.859
0.7,4,3,2,62.0,5.87,7.686
2.3,5,5,2,59.0,8.4,9.55
0.31,5,3,4,59.0,4.29,6.438
0.71,3,1,3,56.0,5.72,7.744
0.5,4,3,5,61.0,5.13,7.346
0.42,4,1,3,61.0,4.85,6.611000000000001
2.25,5,6,3,58.0,8.52,9.642000000000001
0.3,3,1,6,55.0,4.32,6.73
0.77,5,3,4,59.0,5.85,8.077
0.31,5,6,4,60.0,4.42,6.324
0.37,3,2,4,56.0,4.64,6.957000000000001
0.28,3,1,4,56.0,4.22,6.394
1.03,4,3,3,59.0,6.42,8.516
0.74,3,4,3,55.0,5.8,8.049
2.01,4,3,2,57.0,8.09,9.755
0.53,2,2,2,55.0,5.1,7.112
2.01,5,1,2,60.0,8.02,9.502
0.72,3,4,2,55.3,5.72,7.644
0.51,4,4,7,58.0,5.11,7.586
0.7,5,4,3,58.0,5.71,7.734
1.42,4,1,3,62.0,7.17,9.135
0.7,2,1,3,62.0,5.57,7.777
0.9,2,5,4,59.0,6.36,8.452
1.29,3,7,3,57.0,7.0,8.716000000000001
0.57,5,1,2,54.0,5.35,6.9639999999999995
0.91,3,7,4,58.0,6.18,8.101
0.43,4,4,5,59.0,4.81,6.849
0.5,5,3,4,56.0,5.13,7.4110000000000005
0.4,3,3,7,57.0,4.75,7.188
0.7,5,3,3,56.0,5.69,7.862
1.06,3,3,2,56.0,6.56,8.586
0.59,4,3,3,59.0,5.33,7.281000000000001
1.01,3,5,3,56.0,6.37,8.605
0.48,3,3,8,54.0,5.0,7.63
0.74,4,3,3,58.0,5.82,7.857
1.04,1,2,2,56.0,6.39,8.389
0.35,4,4,5,58.0,4.48,6.56
1.99,5,4,2,61.0,8.08,9.349
0.5,4,4,6,57.0,5.1,7.502999999999999
1.26,3,3,4,57.0,7.02,9.131
2.01,3,4,4,54.0,8.16,9.831
1.1,3,4,3,56.0,6.59,8.632
0.47,5,1,3,61.0,5.05,6.9910000000000005
1.57,5,5,4,59.0,7.54,9.357000000000001
1.67,4,7,3,59.0,7.59,8.976
1.09,3,5,3,56.0,6.56,8.472999999999999
0.47,3,6,4,54.0,4.98,6.784
0.3,3,6,5,54.0,4.32,6.41
1.17,1,6,1,59.0,6.67,7.756
0.4,4,1,5,55.0,4.66,6.812
0.35,3,5,7,56.0,4.55,6.931
2.04,4,6,3,60.0,7.97,9.706
1.04,3,4,4,57.0,6.56,8.847000000000001
0.3,3,4,4,55.0,4.35,6.301
0.71,4,4,6,58.0,5.68,8.043
1.02,5,6,2,58.0,6.41,8.309
0.32,3,5,7,57.0,4.38,6.8420000000000005
0.34,3,4,4,57.0,4.5,6.64
1.2,5,4,6,59.0,6.72,9.216000000000001
0.31,2,1,5,63.0,4.44,6.397
0.9,3,5,5,54.0,6.2,8.52
0.34,3,5,4,56.0,4.48,6.2860000000000005
1.55,5,7,2,57.0,7.37,8.838
1.0,3,4,6,57.0,6.47,8.972999999999999
2.13,3,6,2,56.0,8.21,9.422
1.22,5,4,5,60.0,6.85,8.968
0.24,3,1,6,57.0,4.0,6.265
0.38,4,1,4,60.0,4.73,6.763999999999999
0.91,3,2,6,54.0,6.2,9.072000000000001
0.5,4,2,3,60.0,5.13,7.27
0.5,3,1,3,57.0,5.08,7.1979999999999995
0.71,5,6,4,59.0,5.89,7.7410000000000005
1.71,5,7,4,61.0,7.74,9.092
0.43,3,3,3,56.0,4.86,6.605
0.53,5,1,4,61.0,5.3,7.574
0.32,5,2,3,60.0,4.37,6.56
1.63,3,3,3,56.0,7.55,9.5
0.52,5,4,3,61.0,5.19,7.13
0.25,4,5,7,56.0,4.07,6.146
0.55,3,1,4,57.0,5.28,7.375
1.5,1,6,1,56.0,6.94,8.456
0.4,3,3,6,56.0,4.72,6.992000000000001
0.9,3,6,5,56.0,6.22,8.21
1.24,2,5,4,58.0,7.09,8.883
1.08,5,3,3,57.0,6.63,8.672
0.36,1,3,5,67.0,4.79,6.697
1.05,5,2,2,58.0,6.74,8.544
0.76,2,1,3,54.0,5.76,7.933
2.01,3,6,3,57.0,8.04,9.249
